Ticker,SimFinId,Fiscal_Year,Revenue,Cost_of_Revenue,Gross_Profit,Operating_Expenses,Operating_Income,Net_Interest_Expense,Net_Income_Tax,Net_Income,Common_Net_Income,Basic_Shares,Diluted_Shares,Research_Development,Depreciation_Amortization
GPRO,114240,2020,891925000.0,-577411000.0,314514000.0,-351333000.0,-36819000.0,-20257000.0,-4826000.0,-66783000,-66783000,149037000.0,149037000.0,-131589000.0,
GPRO,114240,2021,1161084000.0,-683979000.0,477105000.0,-363889000.0,113216000.0,-22940000.0,281071000.0,371171000,371171000,155009000.0,162746000.0,-141494000.0,
GPRO,114240,2022,1093541000.0,-686713000.0,406828000.0,-367873000.0,38955000.0,-6242000.0,-5606000.0,28847000,28847000,156181000.0,178279000.0,-139885000.0,
GPRO,114240,2023,1005459000.0,-681886000.0,323573000.0,-399036000.0,-75463000.0,-4699000.0,14550000.0,-53183000,-53183000,153348000.0,153348000.0,-165688000.0,
GPRO,114240,2024,801473000.0,-530178000.0,271295000.0,-406328000.0,-135033000.0,-3329000.0,-299222000.0,-432311000,-432311000,153113000.0,153113000.0,-185897000.0,
GPS,250974,2020,13800000000.0,-9095000000.0,4705000000.0,-5567000000.0,-862000000.0,-182000000.0,437000000.0,-665000000,-665000000,374000000.0,374000000.0,,
GPS,250974,2021,16670000000.0,-10033000000.0,6637000000.0,-5827000000.0,810000000.0,-162000000.0,-67000000.0,256000000,256000000,378000000.0,386000000.0,,
GPS,250974,2022,15616000000.0,-10257000000.0,5359000000.0,-5428000000.0,-69000000.0,-70000000.0,-63000000.0,-202000000,-202000000,367000000.0,367000000.0,,
GPS,250974,2023,14889000000.0,-9114000000.0,5775000000.0,-5215000000.0,560000000.0,-4000000.0,-54000000.0,502000000,502000000,370000000.0,376000000.0,,
GPX,9076229,2020,473107000.0,-395845000.0,77262000.0,-69884000.0,7378000.0,-3445000.0,-1542000.0,7068000,7068000,17094000.0,17094000.0,,
GRA,127797,2020,1729800000.0,-1113300000.0,616500000.0,-348800000.0,267700000.0,-76000000.0,-2200000.0,-1800000,-1800000,66300000.0,66300000.0,-65900000.0,
GRAY,12444401,2020,,,,-29832000.0,-29832000.0,143000.0,,-27531000,-34720000,33754.0,33754.0,-20962000.0,
GRAY,12444401,2021,,,,-35947000.0,-35947000.0,126000.0,,-35821000,-35821000,108116.0,108116.0,-18903000.0,
GRAY,12444401,2022,,,,-14193000.0,-14193000.0,-132000.0,,-9142000,-9142000,7828.0,7828.0,-8350000.0,
GRAY,12444401,2023,,,,-38075000.0,-38075000.0,,,-34357000,-34357000,4486258.0,4486258.0,-15859000.0,
GRAY,12444401,2024,,,,-24204000.0,-24204000.0,,,-13700000,-13700000,11245915.0,11245915.0,-14478000.0,
GRBK,6767567,2020,976021000.0,-741417000.0,234604000.0,-112134000.0,122470000.0,,-25016000.0,113693000,113693000,50568000.0,50795000.0,,
GRBK,6767567,2021,1402876000.0,-1040817000.0,362059000.0,-134269000.0,227790000.0,,-52605000.0,190210000,190210000,50700000.0,51060000.0,,
GRBK,6767567,2022,1757793000.0,-1234768000.0,523025000.0,-163943000.0,359082000.0,,-82468000.0,291900000,291900000,47648000.0,47987000.0,,
GRBK,6767567,2023,1777710000.0,-1229528000.0,548182000.0,-192977000.0,355205000.0,,-84638000.0,284626000,284626000,45446000.0,45917000.0,,
GRBK,6767567,2024,2098943000.0,-1395422000.0,703521000.0,-226566000.0,476955000.0,,-94725000.0,381583000,381583000,44508000.0,44839000.0,,
GRC,122864,2020,348967000.0,-259412000.0,89555000.0,-53802000.0,35753000.0,,-6058000.0,25188000,25188000,26092576.0,26092576.0,,-1094000.0
GRC,122864,2021,378316000.0,-282419000.0,95897000.0,-56541000.0,39356000.0,,-7397000.0,29851000,29851000,26172000.0,26172000.0,,-537000.0
GRC,122864,2022,521027000.0,-390090000.0,130937000.0,-90754000.0,40183000.0,-19240000.0,-2677000.0,11195000,11195000,26172000.0,26172000.0,,-7637000.0
GRC,122864,2023,659511000.0,-463258000.0,196253000.0,-109212000.0,87041000.0,-41273000.0,-9010000.0,34951000,34951000,26174174.0,26174174.0,,-12552000.0
GRC,122864,2024,659667000.0,-455339000.0,204328000.0,-112885000.0,91443000.0,-33621000.0,-10378000.0,40115000,40115000,26219291.0,26219291.0,,-12379000.0
GRIL,11034881,2020,4473447.0,-3376275.0,1097172.0,-10954621.0,-9857449.0,-115881.0,,-10099105,-10099105,75799.0,75799.0,,-422546.0
GRIL,11034881,2021,10349636.0,-5450886.0,4898750.0,-13119788.0,-8221038.0,-69514.0,-6033.0,-8176130,-8176130,164674.0,164674.0,,-1206505.0
GRIL,11034881,2022,161699000.0,-157307000.0,4392000.0,-11964000.0,-7572000.0,-7000.0,-25000.0,-7962000,-7962000,285586.0,285586.0,,-2015000.0
GRMM,647541,2020,6159531.0,-3352640.0,2806891.0,-5715932.0,-2909041.0,-1398731.0,224027.0,-5743433,-6020933,9893.0,9893.0,,-449379.0
GRMM,647541,2021,6297922.0,-3707267.0,2590655.0,-9080782.0,-6490127.0,-2556689.0,-21042.0,-10153207,-10153207,10200.0,10200.0,,-495480.0
GRMM,647541,2022,5426501.0,-3664766.0,1761735.0,-9092042.0,-7330307.0,-3348867.0,-446178.0,-16332636,-17068222,36826.0,36826.0,,-311574.0
GRMM,647541,2023,4041020.0,-2674440.0,1366580.0,-9809105.0,-8442525.0,-554686.0,18528.0,-12527429,-13269975,854189.0,854189.0,,-590611.0
GRMN,388839,2020,4186573000.0,-1705237000.0,2481336000.0,-1427096000.0,1054240000.0,37002000.0,-111086000.0,992324000,992324000,191085000.0,191895000.0,-652342000.0,
GRMN,388839,2021,4982795000.0,-2092336000.0,2890459000.0,-1671839000.0,1218620000.0,28573000.0,-124596000.0,1082200000,1082200000,192322000.0,193185000.0,-778750000.0,
GRMN,388839,2022,4860286000.0,-2053511000.0,2806775000.0,-1778930000.0,1027845000.0,40826000.0,-91389000.0,973585000,973585000,192544000.0,193042000.0,-834927000.0,
GRMN,388839,2023,5228252000.0,-2223297000.0,3004955000.0,-1912795000.0,1092160000.0,77302000.0,89280000.0,1289636000,1289636000,191397000.0,192058000.0,-904696000.0,
GRMN,388839,2024,6296903000.0,-2600348000.0,3696555000.0,-2102561000.0,1593994000.0,113520000.0,-283965000.0,1411436000,1411436000,192060000.0,193281000.0,-993601000.0,
GRNT,15042563,2021,290193000.0,,,-54578000.0,235615000.0,-2385000.0,,108459000,108459000,132923000.0,132923000.0,,
GRNT,15042563,2022,497417000.0,,,-89520000.0,407897000.0,-1989000.0,-12850000.0,262344000,262344000,132923000.0,133074000.0,,
GRNT,15042563,2023,394069000.0,,,-116148000.0,277921000.0,-5315000.0,-24483000.0,81099000,81099000,133093000.0,133109000.0,,
GRNT,15042563,2024,380030000.0,,,-108117000.0,271913000.0,-18470000.0,-6207000.0,18759000,18759000,130189000.0,130227000.0,,
GROV,15296773,2021,383685000.0,-195181000.0,188504000.0,-317359000.0,-128855000.0,-5202000.0,-52000.0,-135896000,-135896000,1714230.0,1714230.0,-23408000.0,
GROV,15296773,2022,321527000.0,-166875000.0,154652000.0,-295635000.0,-140983000.0,-9685000.0,-54000.0,-87715000,-87715000,18101407.0,18101407.0,-22503000.0,
GROV,15296773,2023,259278000.0,-121919000.0,137359000.0,-172622000.0,-35263000.0,-16077000.0,-38000.0,-43232000,-42042000,34797582.0,34797582.0,-16401000.0,
GROV,15296773,2024,203425000.0,-94077000.0,109348000.0,-131895000.0,-22547000.0,-12777000.0,-40000.0,-27423000,-26574000,37040375.0,37040375.0,-18456000.0,
GROW,11034665,2020,4476000.0,-2840000.0,1636000.0,-4039000.0,-2403000.0,,175000.0,-4684000,-4684000,15108394.0,15108394.0,,-202000.0
GROW,11034665,2021,21654000.0,-7369000.0,14285000.0,-6120000.0,8165000.0,,-5477000.0,31961000,31961000,15067044.0,15067953.0,,-196000.0
GROW,11034665,2022,24714000.0,-6059000.0,18655000.0,-7542000.0,11113000.0,,-1528000.0,3440000,3440000,15010138.0,15011128.0,,-226000.0
GRPH,1253293,2020,,,,-13500000.0,-13500000.0,,,-68373000,-68373000,1908759.0,1908759.0,-9123000.0,
GRPH,1253293,2021,,,,-60443000.0,-60443000.0,24000.0,,-70760000,-70760000,14627814.0,14627814.0,-37932000.0,
GRPH,1253293,2022,,,,-105639000.0,-105639000.0,4587000.0,,-101052000,-101052000,54873675.0,54873675.0,-72787000.0,
GRPH,1253293,2023,,,,-72429000.0,-72429000.0,2189000.0,179000.0,-69968000,-69968000,57015159.0,57015159.0,-59504000.0,
GRPH,1253293,2024,,,,-58610000.0,-58610000.0,8553000.0,-1000.0,-49769000,-49769000,21281038.0,21281038.0,-29801000.0,
GRPN,639037,2020,1416868000.0,-739574000.0,677294000.0,-757719000.0,-80425000.0,,7504000.0,-287931000,-287931000,28604115.0,28604115.0,,
GRPN,639037,2021,967108000.0,-229992000.0,737116000.0,-699876000.0,37240000.0,,32323000.0,118668000,118668000,29567802.0,33364538.0,,
GRPN,639037,2022,599085000.0,-76261000.0,522824000.0,-630606000.0,-107782000.0,,-42410000.0,-237609000,-237609000,30166100.0,30166100.0,,
GRPN,639037,2023,514910000.0,-64246000.0,450664000.0,-460910000.0,-10246000.0,,-9508000.0,-55410000,-55410000,31243179.0,31243179.0,,
GRPN,639037,2024,492557000.0,-48251000.0,444306000.0,-439606000.0,4700000.0,,-26123000.0,-59027000,-59027000,39170368.0,39170368.0,,
GRTS,10656608,2020,4037000.0,,,-110054000.0,-106017000.0,703000.0,,-105314000,-105314000,37792365.0,37792365.0,-88643000.0,
GRTS,10656608,2021,48214000.0,,,-122021993.0,-75209000.0,127000.0,,-75082000,-75082000,78885186.0,78885186.0,-97490000.0,
GRTS,10656608,2022,9263583.0,,,-129542304.0,-120428000.0,741000.0,,-119687000,-119687000,90918333.0,90918333.0,-111403000.0,
GRTS,10656608,2023,1329048.0,,,-140937829.0,-139621000.0,1163000.0,,-138490000,-138490000,115527546.0,115527546.0,-127182000.0,
GRTX,12444349,2020,,,,-70553000.0,-70553000.0,-3706000.0,16000.0,-74218000,-74218000,24869770.0,24869770.0,-54845000.0,
GRTX,12444349,2021,,,,-73368000.0,-73368000.0,-7162000.0,,-80534000,-80534000,25789458.0,25789458.0,-52417000.0,
GRTX,12444349,2022,,,,-51226000.0,-51226000.0,-11065000.0,70000.0,-62222000,-62222000,27086664.0,27086664.0,-31012000.0,
GRTX,12444349,2023,,,,46951000.0,46951000.0,9819000.0,,59082000,59082000,44549285.0,44549285.0,24115000.0,
GRTX,12444349,2024,,,,14153000.0,14153000.0,-554000.0,-203000.0,18957000,18957000,54633215.0,54633215.0,3151000.0,
GRUB,433759,2020,1819982000.0,,,-1968952000.0,-148970000.0,-27988000.0,21097000.0,-155861000,-155861000,92328000.0,92328000.0,,-141821000.0
GRVI,11033890,2020,7412860.0,-4842897.0,2569963.0,-7408293.0,-4838330.0,-138406.0,,-5383673,-5383673,596519.0,712897.0,,
GRVI,11033890,2021,24095025.0,-12196123.0,11898902.0,-10472165.0,1426737.0,-530449.0,1282815.0,2978948,2928948,596519.0,712897.0,,-1030021.0
GRVI,11033890,2022,23065344.0,-8195735.0,14869609.0,-21358740.0,-6489131.0,-202120.0,518398.0,-2100850,-2100850,821320.0,891091.0,,-3768619.0
GRVI,11033890,2023,80676509.0,-47118189.0,33558320.0,-41110327.0,-7552007.0,-4761903.0,3049293.0,-16930289,-16930289,893898.0,893898.0,,-17523598.0
GRWG,1039023,2020,193365000.0,-142317000.0,51048000.0,-42031000.0,9017000.0,30000.0,-3251000.0,5328000,5328000,43944879.0,46456249.0,,-2436000.0
GRWG,1039023,2021,422489000.0,-304248000.0,118241000.0,-101811000.0,16430000.0,443000.0,-2443000.0,12786000,12786000,58531000.0,59490000.0,,-12600000.0
GRWG,1039023,2022,278166000.0,-207903000.0,70263000.0,-108570000.0,-38307000.0,559000.0,2885000.0,-163747000,-163747000,60813000.0,60813000.0,,-17132000.0
GRWG,1039023,2023,225882000.0,-164624000.0,61258000.0,-94488000.0,-33230000.0,2599000.0,-32000.0,-46496000,-46496000,61181000.0,61181000.0,,-16607000.0
GRWG,1039023,2024,188866000.0,-145144000.0,43722000.0,-88877000.0,-45155000.0,2633000.0,-158000.0,-49510000,-49510000,60176000.0,60176000.0,,-19436000.0
GSAT,1242004,2020,128487000.0,-48681000.0,79806000.0,-138553000.0,-58747000.0,-48429000.0,-662000.0,-109639000,-109639000,109545345.0,109545345.0,,-96815000.0
GSAT,1242004,2021,124297000.0,-51963000.0,72334000.0,-137595000.0,-65261000.0,-43536000.0,299000.0,-112625000,-112625000,117734771.0,117734771.0,,-96237000.0
GSAT,1242004,2022,148504000.0,-65020000.0,83484000.0,-137987000.0,-54503000.0,-30168000.0,-73000.0,-256915000,-256915000,120115027.0,120115027.0,,-93884000.0
GSAT,1242004,2023,223808000.0,-69472000.0,154336000.0,-154138000.0,198000.0,-14609000.0,-1123000.0,-24718000,-24718000,122394833.0,122394833.0,,-88191000.0
GSAT,1242004,2024,250349000.0,-82774000.0,167575000.0,-167968000.0,-393000.0,-13562000.0,-2135000.0,-63164000,-63164000,125877000.0,125877000.0,,-88986000.0
GSBD,10384241,2020,170227000.0,,,-97980000.0,72247000.0,,-1429000.0,176113000,176113000,53940573.0,53940573.0,,
GSBD,10384241,2021,346980000.0,,,-138966000.0,208014000.0,,-1283000.0,192427000,192427000,101691076.0,101691076.0,,
GSBD,10384241,2022,357452000.0,,,-135319000.0,222133000.0,,-4453000.0,55003000,55003000,102258701.0,102258701.0,,
GSBD,10384241,2023,454914000.0,,,-203994000.0,250920000.0,,-4842000.0,195874000,195874000,108305428.0,108305428.0,,
GSBD,10384241,2024,434374000.0,,,-175695000.0,258679000.0,,-5298000.0,62867000,62867000,114673460.0,114673460.0,,
GSD,12444337,2021,,,,-759636.0,-759636.0,5442.0,,-663517,-663517,7086690.0,7086690.0,,
GSD,12444337,2022,,,,-1859845.0,-1859845.0,1253494.0,-182057.0,-788408,-788408,10492480.0,2832970.0,,
GSHD,986860,2020,117014000.0,-67366000.0,49648000.0,-29708000.0,19940000.0,-2310000.0,1035000.0,9287000,9287000,16785000.0,18383000.0,,-3147000.0
GSHD,986860,2021,151312000.0,-94978000.0,56334000.0,-47661000.0,8673000.0,-2854000.0,2292000.0,5403000,5403000,19559000.0,21206000.0,,-4873000.0
GSHD,986860,2022,209390000.0,-133293000.0,76097000.0,-59771000.0,16326000.0,-4999000.0,-2499000.0,565000,565000,20995000.0,21773000.0,,-6884000.0
GSHD,986860,2023,261276000.0,-152604000.0,108672000.0,-71355000.0,37317000.0,-6568000.0,-2692000.0,14140000,14140000,23929000.0,38356000.0,,-9244000.0
GSHD,986860,2024,314505000.0,-172942000.0,141563000.0,-77522000.0,64041000.0,-7339000.0,2413000.0,30426000,30426000,24657000.0,38301000.0,,-10453000.0
GSIT,48159,2019,43343000.0,-18000000.0,25343000.0,-36145000.0,-10802000.0,783000.0,-247000.0,-10337000,-10337000,22968000.0,22968000.0,-25223000.0,
GSIT,48159,2020,27729000.0,-14512000.0,13217000.0,-34481000.0,-21264000.0,295000.0,-335000.0,-21505000,-21505000,23671000.0,23671000.0,-23344000.0,
GSIT,48159,2021,33384000.0,-14847000.0,18537000.0,-34890000.0,-16353000.0,71000.0,45000.0,-16368000,-16368000,24303000.0,24303000.0,-24672000.0,
GSIT,48159,2022,29691000.0,-12010000.0,17681000.0,-33488000.0,-15807000.0,308000.0,-372000.0,-15977000,-15977000,24685000.0,24685000.0,-23550000.0,
GSIT,48159,2023,21765000.0,-9942000.0,11823000.0,-32254000.0,-20431000.0,541000.0,-70000.0,-20087000,-20087000,25144000.0,25144000.0,-21689000.0,
GSKY,11795034,2020,525649000.0,-309282000.0,216367000.0,-158875000.0,57492000.0,-23857000.0,-1597000.0,9965000,9965000,66433333.0,71178571.0,,-11330000.0
GSKY,11795034,2021,518074000.0,-198904000.0,319170000.0,-161451000.0,157719000.0,-25683000.0,-13880000.0,42144000,42144000,75670931.0,103045444.0,,-14045000.0
GSL,18567606,2020,282813000.0,,,-169314000.0,113499000.0,-64398000.0,-49000.0,41563000,37568000,17687137.0,17752525.0,,-46978000.0
GSL,18567606,2021,447954000.0,,,-218207000.0,229747000.0,-68778000.0,-56000.0,171495000,163232000,35125003.0,35508015.0,,-61563000.0
GSL,18567606,2022,645645000.0,,,-288427000.0,357218000.0,-72777000.0,50000.0,292925000,283389000,36603134.0,37204345.0,,-81303000.0
GSL,18567606,2023,674795000.0,,,-312747000.0,362048000.0,-35047000.0,-448000.0,304500000,294964000,35405458.0,35928922.0,,-91727000.0
GSRMU,11817409,2021,,,,-10965.0,-10965.0,,,-10965,-10965,7906250.0,7906250.0,,
GSRMU,11817409,2022,,,,-5279045.0,-5279045.0,,-890770.0,-1727335,-1727335,26513014.0,26513014.0,,
GT,378156,2020,12321000000.0,-10337000000.0,1984000000.0,-2192000000.0,-208000000.0,-324000000.0,-110000000.0,-1254000000,-1254000000,234000000.0,234000000.0,,
GT,378156,2021,17478000000.0,-13692000000.0,3786000000.0,-2699000000.0,1087000000.0,-387000000.0,267000000.0,764000000,764000000,283000000.0,286000000.0,,
GT,378156,2022,20805000000.0,-16953000000.0,3852000000.0,-2798000000.0,1054000000.0,-451000000.0,-190000000.0,202000000,202000000,234000000.0,234000000.0,,
GT,378156,2023,20066000000.0,-16557000000.0,3509000000.0,-2814000000.0,695000000.0,-532000000.0,-10000000.0,-689000000,-689000000,285000000.0,285000000.0,,
GT,378156,2024,18878000000.0,-15176000000.0,3702000000.0,-2782000000.0,920000000.0,-522000000.0,-95000000.0,70000000,70000000,287000000.0,288000000.0,,
GTBIF,2265761,2020,556573000.0,-252404000.0,304169000.0,-198062000.0,106107000.0,-18553000.0,-83853000.0,14993000,14993000,210988259.0,212531188.0,,
GTBIF,2265761,2021,893560000.0,-401631000.0,491929000.0,-277087000.0,214842000.0,-20544000.0,-124612000.0,75436000,75436000,223192326.0,226758882.0,,
GTBIF,2265761,2022,1017375000.0,-513412000.0,503963000.0,-294396000.0,209567000.0,-17131000.0,-94777000.0,11978000,11978000,236713056.0,238080030.0,,
GTBIF,2265761,2023,1054553000.0,-528058000.0,526495000.0,-341863000.0,184632000.0,-12376000.0,-118630000.0,36267000,36267000,238000135.0,238423288.0,,
GTBIF,2265761,2024,1137141000.0,-536032000.0,601109000.0,-376684000.0,224425000.0,-15192000.0,-126288000.0,73083000,73083000,238000135.0,238423288.0,,
GTE,10656596,2020,237838000.0,-125110000.0,112728000.0,-189583000.0,-76855000.0,-53795000.0,75394000.0,-777967000,-777967000,3669816.0,3669816.0,,-164233000.0
GTE,10656596,2021,473722000.0,-147340000.0,326382000.0,-176137000.0,150245000.0,-54381000.0,19346000.0,42482000,42482000,36702290.0,36787339.0,,-139874000.0
GTE,10656596,2022,711388000.0,-172582000.0,538806000.0,-221237000.0,317569000.0,-46050000.0,-105906000.0,139029000,139029000,36445546.0,36928010.0,,-180280000.0
GTE,10656596,2023,636957000.0,-201410000.0,435547000.0,-261430000.0,174117000.0,-53823000.0,-112447000.0,-6287000,-6287000,33469828.0,33469828.0,,-215584000.0
GTE,10656596,2024,621849000.0,-220795000.0,401054000.0,-280238000.0,120816000.0,-76800000.0,-41389000.0,3216000,3216000,32042897.0,32042897.0,,-230619000.0
GTES,6481037,2020,2793000000.0,-1758300000.0,1034700000.0,-775900000.0,258800000.0,-154300000.0,19300000.0,79400000,79400000,290681615.0,292115964.0,,
GTES,6481037,2021,3474400000.0,-2135200000.0,1339200000.0,-844300000.0,494900000.0,-133500000.0,-18400000.0,297100000,297100000,291623523.0,297294075.0,,
GTES,6481037,2022,3554200000.0,-2303600000.0,1250600000.0,-853900000.0,396700000.0,-139400000.0,-14900000.0,220800000,220800000,284063083.0,287586210.0,,
GTES,6481037,2023,3570200000.0,-2211300000.0,1358900000.0,-882400000.0,476500000.0,-163200000.0,-28300000.0,232900000,232900000,275648328.0,275648328.0,,
GTES,6481037,2024,3408200000.0,-2049700000.0,1358500000.0,-870000000.0,488500000.0,-155800000.0,-107500000.0,194900000,194900000,264675566.0,264675566.0,,
GTHX,820499,2020,45285000.0,,,-141761000.0,-96476000.0,-826000.0,-1410000.0,-99254000,-99254000,37878026.0,37878026.0,-73271000.0,
GTHX,820499,2021,31476000.0,-2016000.0,29460000.0,-171917000.0,-142457000.0,-4624000.0,-925000.0,-148352000,-148352000,42383573.0,42383573.0,-76225000.0,
GTHX,820499,2022,51301000.0,-3748000.0,47553000.0,-183731000.0,-136178000.0,-9684000.0,-1700000.0,-147559000,-147559000,43626113.0,43626113.0,-83316000.0,
GTHX,820499,2023,82511000.0,-7195000.0,75316000.0,-114843000.0,-39527000.0,-7565000.0,-3115000.0,-47967000,-47967000,51733487.0,51733487.0,-43711000.0,
GTII,11817221,2020,8500.0,,,-2573359.0,-2564859.0,-200726.0,,-2778486,-2778486,228715582.0,228715582.0,,-267.0
GTII,11817221,2021,24120.0,-5033.0,19087.0,-6150624.0,-6131537.0,-63385.0,,-6062922,-6062922,258378084.0,258378084.0,,-3000.0
GTII,11817221,2022,,,,-13117530.0,-13117530.0,-106269.0,,-13593202,-13593202,257287675.0,257287675.0,,-1697.0
GTIM,13511398,2020,137154000.0,-99153000.0,38001000.0,-33227000.0,4774000.0,-855000.0,,-13118000,-13118000,12601759.0,12601759.0,,-5058000.0
GTIM,13511398,2021,156869000.0,-109759000.0,47110000.0,-39588000.0,7522000.0,-287000.0,-14000.0,17117000,17117000,12638857.0,12792380.0,,-4826000.0
GTIM,13511398,2022,171594000.0,-124445000.0,47149000.0,-43933000.0,3216000.0,-66000.0,5000.0,-2768000,-2768000,12358713.0,12358713.0,,-4805000.0
GTLB,11794958,2020,152176000.0,-18463000.0,133713000.0,-347597000.0,-213884000.0,1070000.0,-2832000.0,-192194000,-192194000,67018000.0,67018000.0,-106643000.0,
GTLB,11794958,2021,252653000.0,-29985000.0,222668000.0,-351625000.0,-128957000.0,736000.0,1511000.0,-155138000,-155138000,79755000.0,79755000.0,-97217000.0,
GTLB,11794958,2022,424336000.0,-51680000.0,372656000.0,-584067000.0,-211411000.0,14496000.0,-4030000.0,-173407000,-173407000,148407000.0,148407000.0,-156143000.0,
GTLB,11794958,2023,579906000.0,-59708000.0,520198000.0,-707638000.0,-187440000.0,39114000.0,-265145000.0,-425677000,-425677000,154283000.0,154283000.0,-200840000.0,
GTLS,6480985,2020,1177100000.0,-845000000.0,332100000.0,-223900000.0,108200000.0,-17700000.0,-14900000.0,309500000,308100000,35380000.0,36450000.0,,-45700000.0
GTLS,6480985,2021,1317700000.0,-993500000.0,324200000.0,-235700000.0,88500000.0,-10700000.0,-13500000.0,59100000,59100000,35610000.0,41110000.0,,-38900000.0
